city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,population,density,source,military,incorporated,timezone,ranking,zips,id
Walker Valley,Walker Valley,NY,New York,36111,Ulster,41.6399,-74.3761,1301,155.1,shape,FALSE,FALSE,America/New_York,3,12566 12588,1840004726
Elbow Lake,Elbow Lake,MN,Minnesota,27051,Grant,45.9902,-95.9791,1301,362.9,shape,FALSE,TRUE,America/Chicago,3,56531,1840007766
Saxapahaw,Saxapahaw,NC,North Carolina,37001,Alamance,35.9489,-79.321,1301,96.9,shape,FALSE,FALSE,America/New_York,3,27253 27340,1840013359
Willacoochee,Willacoochee,GA,Georgia,13003,Atkinson,31.3358,-83.0446,1301,131.5,shape,FALSE,TRUE,America/New_York,3,31650,1840015875
Cambria,Cambria,IL,Illinois,17199,Williamson,37.7793,-89.1189,1300,354.7,shape,FALSE,TRUE,America/Chicago,3,62918 62915,1840010853
Brookneal,Brookneal,VA,Virginia,51031,Campbell,37.0532,-78.9485,1300,143.6,shape,FALSE,TRUE,America/New_York,3,24528,1840006439
Okawville,Okawville,IL,Illinois,17189,Washington,38.4344,-89.548,1299,247.7,shape,FALSE,TRUE,America/Chicago,3,62271,1840012906
Gordonsville,Gordonsville,TN,Tennessee,47159,Smith,36.1817,-85.9324,1299,70.5,shape,FALSE,TRUE,America/Chicago,3,38563,1840016097
North Ballston Spa,North Ballston Spa,NY,New York,36091,Saratoga,43.0194,-73.8516,1299,577.3,shape,FALSE,TRUE,America/New_York,3,12020,1840073640
Robinhood,Robinhood,MS,Mississippi,28121,Rankin,32.2045,-89.9671,1298,98.6,shape,FALSE,TRUE,America/Chicago,4,39042,1840042511
Baldwin,Baldwin,FL,Florida,12031,Duval,30.3052,-81.9744,1298,248,shape,FALSE,TRUE,America/New_York,3,32234,1840015920
Crystal Springs,Crystal Springs,FL,Florida,12101,Pasco,28.183,-82.1539,1298,84.9,shape,FALSE,FALSE,America/New_York,3,33540 33524,1840014113
Black Diamond,Black Diamond,FL,Florida,12017,Citrus,28.9067,-82.4946,1298,127.1,shape,FALSE,FALSE,America/New_York,3,34465 34461,1840028973
McComb,McComb,OH,Ohio,39063,Hancock,41.1068,-83.7898,1297,479,shape,FALSE,TRUE,America/New_York,3,45858,1840011742
Little Round Lake,Little Round Lake,WI,Wisconsin,55113,Sawyer,45.9699,-91.3662,1295,55.5,shape,FALSE,FALSE,America/Chicago,3,54843,1840004009
Logan,Logan,WV,West Virginia,54045,Logan,37.8509,-81.9857,1294,435.4,shape,FALSE,TRUE,America/New_York,3,25601 25614,1840006336
Felton,Felton,DE,Delaware,10001,Kent,39.0127,-75.5765,1294,634.3,shape,FALSE,TRUE,America/New_York,3,19943,1840005806
Columbus AFB,Columbus AFB,MS,Mississippi,28087,Lowndes,33.6276,-88.4454,1293,326.2,shape,TRUE,TRUE,America/Chicago,3,39705 39710,1840073848
Hiawassee,Hiawassee,GA,Georgia,13281,Towns,34.9495,-83.7531,1293,306.4,shape,FALSE,TRUE,America/New_York,3,30546,1840014645
Lily Lake,Lily Lake,IL,Illinois,17089,Kane,41.9516,-88.4743,1293,183.7,shape,FALSE,TRUE,America/Chicago,3,60151 60175,1840011345
Hagan,Hagan,GA,Georgia,13109,Evans,32.1536,-81.9304,1293,244.2,shape,FALSE,TRUE,America/New_York,3,30417 30429,1840013834
Elkader,Elkader,IA,Iowa,19043,Clayton,42.8574,-91.4028,1293,365.1,shape,FALSE,TRUE,America/Chicago,3,52043,1840008009
Crandon Lakes,Crandon Lakes,NJ,New Jersey,34037,Sussex,41.1234,-74.8403,1293,195.4,shape,FALSE,FALSE,America/New_York,3,7860,1840004954
Elm City,Elm City,NC,North Carolina,37195,Wilson,35.8044,-77.8561,1292,232,shape,FALSE,TRUE,America/New_York,3,27822,1840016261
Beechwood Village,Beechwood Village,KY,Kentucky,21111,Jefferson,38.2555,-85.6295,1292,1861,shape,FALSE,TRUE,America/Kentucky/Louisville,3,40207,1840013207
Haskins,Haskins,OH,Ohio,39173,Wood,41.4648,-83.7043,1291,303,shape,FALSE,TRUE,America/New_York,3,43525 43402,1840011550
Big Bend,Big Bend,WI,Wisconsin,55133,Waukesha,42.9021,-88.2121,1291,153.3,shape,FALSE,TRUE,America/Chicago,3,53189 53103,1840003015
Black Hammock,Black Hammock,FL,Florida,12117,Seminole,28.7107,-81.1801,1290,44.8,shape,FALSE,TRUE,America/New_York,4,32765,1840038852
Spring Valley,Spring Valley,WI,Wisconsin,55093,Pierce,44.8498,-92.2442,1290,125.6,shape,FALSE,TRUE,America/Chicago,3,54767,1840002282
Plano,Plano,KY,Kentucky,21227,Warren,36.8772,-86.4165,1290,482.4,shape,FALSE,FALSE,America/Chicago,3,42104,1840026880
Lacoochee,Lacoochee,FL,Florida,12101,Pasco,28.4655,-82.1698,1289,174.4,shape,FALSE,FALSE,America/New_York,3,33523 33537,1840014119
Hillburn,Hillburn,NY,New York,36087,Rockland,41.1263,-74.1706,1289,222.8,shape,FALSE,TRUE,America/New_York,3,10931,1840004976
Absecon Highlands,Absecon Highlands,NJ,New Jersey,34001,Atlantic,39.4409,-74.4735,1288,254.6,shape,FALSE,FALSE,America/New_York,3,8205,1840080446
Silverdale,Silverdale,PA,Pennsylvania,42017,Bucks,40.3473,-75.2718,1288,1202.9,shape,FALSE,TRUE,America/New_York,3,18962 18944,1840001314
Newburg,Newburg,WI,Wisconsin,55131,Washington,43.4321,-88.0477,1287,516.4,shape,FALSE,TRUE,America/Chicago,3,53095 53090 53060,1840002834
Iola,Iola,WI,Wisconsin,55135,Waupaca,44.5091,-89.1249,1286,296.5,shape,FALSE,TRUE,America/Chicago,3,54945,1840002356
Forest,Forest,OH,Ohio,39065,Hardin,40.8051,-83.5116,1286,296.9,shape,FALSE,TRUE,America/New_York,3,45843,1840011958
Stanton,Stanton,MI,Michigan,26117,Montcalm,43.2928,-85.0789,1285,231.2,shape,FALSE,TRUE,America/Detroit,3,48888,1840002875
Moravian Falls,Moravian Falls,NC,North Carolina,37193,Wilkes,36.1073,-81.1807,1285,96.9,shape,FALSE,FALSE,America/New_York,3,28697 28654,1840013339
Mars,Mars,PA,Pennsylvania,42019,Butler,40.6969,-80.0141,1285,1054.7,shape,FALSE,TRUE,America/New_York,3,16046,1840000869
West Kittanning,West Kittanning,PA,Pennsylvania,42005,Armstrong,40.8125,-79.5312,1284,1156.9,shape,FALSE,TRUE,America/New_York,3,16201,1840000880
Blue Ball,Blue Ball,PA,Pennsylvania,42071,Lancaster,40.1157,-76.0517,1284,415.2,shape,FALSE,FALSE,America/New_York,3,17506 17519 17557,1840026527
Newville,Newville,PA,Pennsylvania,42041,Cumberland,40.1702,-77.4016,1283,1181.1,shape,FALSE,TRUE,America/New_York,3,17241,1840001392
Leavittsburg,Leavittsburg,OH,Ohio,39155,Trumbull,41.2469,-80.8769,1283,333.9,shape,FALSE,FALSE,America/New_York,3,44430,1840004900
Hometown,Hometown,PA,Pennsylvania,42107,Schuylkill,40.8216,-75.9866,1283,247.9,shape,FALSE,FALSE,America/New_York,3,18252,1840005216
Fort Ashby,Fort Ashby,WV,West Virginia,54057,Mineral,39.4973,-78.7646,1283,149.6,shape,FALSE,FALSE,America/New_York,3,26719,1840005720
Heritage Creek,Heritage Creek,KY,Kentucky,21111,Jefferson,38.0951,-85.6125,1283,914.9,shape,FALSE,TRUE,America/Kentucky/Louisville,3,40229 40228,1840014305
Star,Star,NC,North Carolina,37123,Montgomery,35.3992,-79.7832,1282,383,shape,FALSE,TRUE,America/New_York,3,27356,1840016360
Winchester,Winchester,OH,Ohio,39001,Adams,38.9436,-83.654,1282,189.2,shape,FALSE,TRUE,America/New_York,3,45697,1840012771
North Utica,North Utica,IL,Illinois,17099,LaSalle,41.3536,-89.0109,1282,143.3,shape,FALSE,TRUE,America/Chicago,4,61373,1840073818
Walnut,Walnut,IL,Illinois,17011,Bureau,41.5571,-89.5912,1282,619.5,shape,FALSE,TRUE,America/Chicago,3,61376,1840011584
Dale,Dale,PA,Pennsylvania,42021,Cambria,40.3122,-78.905,1281,2050.1,shape,FALSE,TRUE,America/New_York,2,15902,1840001107
South Windham,South Windham,CT,Connecticut,9180,Southeastern Connecticut,41.685,-72.1845,1281,158.7,shape,FALSE,FALSE,America/New_York,3,06226 06266,1840003281
Cashton,Cashton,WI,Wisconsin,55081,Monroe,43.7412,-90.7866,1281,388,shape,FALSE,TRUE,America/Chicago,3,54619,1840002571
Willards,Willards,MD,Maryland,24045,Wicomico,38.3922,-75.3494,1280,433.8,shape,FALSE,TRUE,America/New_York,3,21874,1840006224
White Cloud,White Cloud,MI,Michigan,26123,Newaygo,43.5541,-85.772,1280,255.6,shape,FALSE,TRUE,America/Detroit,3,49349,1840000344
Albers,Albers,IL,Illinois,17027,Clinton,38.5452,-89.6142,1280,498.2,shape,FALSE,TRUE,America/Chicago,3,62265 62215,1840010765
Winnebago,Winnebago,MN,Minnesota,27043,Faribault,43.7645,-94.1702,1280,211.5,shape,FALSE,TRUE,America/Chicago,3,56098,1840010044
Remerton,Remerton,GA,Georgia,13185,Lowndes,30.8441,-83.3085,1280,956.7,shape,FALSE,TRUE,America/New_York,3,31601 31602,1840014999
Fairmount,Fairmount,GA,Georgia,13129,Gordon,34.4383,-84.6998,1279,270.4,shape,FALSE,TRUE,America/New_York,3,30139,1840013595
Midway,Midway,AR,Arkansas,5005,Baxter,36.3911,-92.4732,1279,85.8,shape,FALSE,FALSE,America/Chicago,3,72651,1840150886
Silver Ridge,Silver Ridge,NJ,New Jersey,34029,Ocean,39.9621,-74.2358,1279,1061.2,shape,FALSE,FALSE,America/New_York,3,8757,1840033466
Kincaid,Kincaid,IL,Illinois,17021,Christian,39.5868,-89.4166,1278,604.2,shape,FALSE,TRUE,America/Chicago,3,62540,1840012544
Pearlington,Pearlington,MS,Mississippi,28045,Hancock,30.2492,-89.6048,1278,54.1,shape,FALSE,FALSE,America/Chicago,3,39572,1840013950
Powers Lake,Powers Lake,WI,Wisconsin,55059,Kenosha,42.5386,-88.2943,1278,209.8,shape,FALSE,FALSE,America/Chicago,3,53128 53159,1840004537
Timberlane,Timberlane,IL,Illinois,17007,Boone,42.3372,-88.8696,1278,282.6,shape,FALSE,TRUE,America/Chicago,3,61011 61008 61065,1840011147
Albion,Albion,PA,Pennsylvania,42049,Erie,41.8904,-80.3641,1277,457.2,shape,FALSE,TRUE,America/New_York,3,16401,1840000473
Hebron Estates,Hebron Estates,KY,Kentucky,21029,Bullitt,38.0501,-85.6682,1276,834.2,shape,FALSE,TRUE,America/New_York,3,40165,1840014324
Farmland,Farmland,IN,Indiana,18135,Randolph,40.1895,-85.1273,1276,928,shape,FALSE,TRUE,America/Indiana/Indianapolis,3,47340,1840010479
Markesan,Markesan,WI,Wisconsin,55047,Green Lake,43.7098,-88.9907,1275,211.8,shape,FALSE,TRUE,America/Chicago,3,53946,1840002591
Unionville,Unionville,TN,Tennessee,47003,Bedford,35.6117,-86.5739,1275,54.5,shape,FALSE,FALSE,America/Chicago,3,37160 37180,1840024945
Andrews,Andrews,FL,Florida,12075,Levy,29.5496,-82.8883,1275,90.9,shape,FALSE,FALSE,America/New_York,3,32626 32693,1840028972
Delevan,Delevan,NY,New York,36009,Cattaraugus,42.4912,-78.4796,1275,495.3,shape,FALSE,TRUE,America/New_York,3,14042,1840004599
Fairbank,Fairbank,IA,Iowa,19019,Buchanan,42.6401,-92.0477,1275,664.6,shape,FALSE,TRUE,America/Chicago,3,50629,1840008057
Schoolcraft,Schoolcraft,MI,Michigan,26077,Kalamazoo,42.117,-85.6337,1275,501.4,shape,FALSE,TRUE,America/Detroit,3,49087,1840011212
Reese,Reese,MI,Michigan,26157,Tuscola,43.4528,-83.6893,1274,364.2,shape,FALSE,TRUE,America/Detroit,3,48757,1840010972
Greenland,Greenland,AR,Arkansas,5143,Washington,35.9963,-94.19,1274,122.3,shape,FALSE,TRUE,America/Chicago,3,72701 72737,1840013369
East Bangor,East Bangor,PA,Pennsylvania,42095,Northampton,40.8811,-75.1861,1274,592,shape,FALSE,TRUE,America/New_York,3,18013,1840000969
Malta,Malta,IL,Illinois,17037,DeKalb,41.9291,-88.8669,1274,799.8,shape,FALSE,TRUE,America/Chicago,3,60150,1840011338
Warren,Warren,IN,Indiana,18069,Huntington,40.6878,-85.425,1274,454.4,shape,FALSE,TRUE,America/Indiana/Indianapolis,3,46792,1840010342
Piney Point,Piney Point,MD,Maryland,24037,St. Mary's,38.1483,-76.5201,1274,327.9,shape,FALSE,FALSE,America/New_York,3,20690 20674,1840026744
La Harpe,La Harpe,IL,Illinois,17067,Hancock,40.5848,-90.9695,1273,360.4,shape,FALSE,TRUE,America/Chicago,3,61450,1840008342
Lawrenceville,Lawrenceville,VA,Virginia,51025,Brunswick,36.7565,-77.8539,1272,426.6,shape,FALSE,TRUE,America/New_York,3,23868,1840006510
Atglen,Atglen,PA,Pennsylvania,42029,Chester,39.9473,-75.9754,1272,561.5,shape,FALSE,TRUE,America/New_York,3,19310,1840001422
Stearns,Stearns,KY,Kentucky,21147,McCreary,36.6957,-84.4768,1271,122,shape,FALSE,FALSE,America/New_York,3,42647 42649,1840013283
Rutledge,Rutledge,GA,Georgia,13211,Morgan,33.6263,-83.6112,1271,149.4,shape,FALSE,TRUE,America/New_York,3,30663,1840014800
Redington Beach,Redington Beach,FL,Florida,12103,Pinellas,27.8128,-82.8096,1271,1675.6,shape,FALSE,TRUE,America/New_York,3,33708,1840018294
Almedia,Almedia,PA,Pennsylvania,42037,Columbia,41.0144,-76.385,1271,700,shape,FALSE,FALSE,America/New_York,3,17815,1840004993
Poseyville,Poseyville,IN,Indiana,18129,Posey,38.1697,-87.7834,1270,759.8,shape,FALSE,TRUE,America/Chicago,3,47633,1840010822
Tonka Bay,Tonka Bay,MN,Minnesota,27053,Hennepin,44.9167,-93.5885,1270,522.3,shape,FALSE,TRUE,America/Chicago,3,55331,1840009999
Bull Valley,Bull Valley,IL,Illinois,17111,McHenry,42.3227,-88.3633,1269,49.8,shape,FALSE,TRUE,America/Chicago,3,60098 60050,1840010108
Mayville,Mayville,NY,New York,36013,Chautauqua,42.2531,-79.503,1268,242.9,shape,FALSE,TRUE,America/New_York,3,14757,1840004568
Sweet Springs,Sweet Springs,MO,Missouri,29195,Saline,38.9649,-93.4152,1268,294.4,shape,FALSE,TRUE,America/Chicago,3,65351,1840009614
Lake Secession,Lake Secession,SC,South Carolina,45001,Abbeville,34.2821,-82.5904,1268,84.3,shape,FALSE,FALSE,America/New_York,3,29655 29620,1840035839
Strawberry Point,Strawberry Point,IA,Iowa,19043,Clayton,42.6805,-91.5349,1267,234.3,shape,FALSE,TRUE,America/Chicago,3,52076,1840009066
Alamance,Alamance,NC,North Carolina,37001,Alamance,36.0285,-79.489,1267,615.2,shape,FALSE,TRUE,America/New_York,3,27201 27215,1840017736
Zeigler,Zeigler,IL,Illinois,17055,Franklin,37.9066,-89.0521,1267,360,shape,FALSE,TRUE,America/Chicago,3,62865 62999,1840010834
Folly Beach,Folly Beach,SC,South Carolina,45019,Charleston,32.6692,-79.95,1267,39.1,shape,FALSE,TRUE,America/New_York,3,29412 29439,1840014255
Buxton,Buxton,NC,North Carolina,37055,Dare,35.2511,-75.5475,1267,62.4,shape,FALSE,FALSE,America/New_York,3,27920,1840025781
Sullivan Gardens,Sullivan Gardens,TN,Tennessee,47163,Sullivan,36.4877,-82.5912,1267,196,shape,FALSE,FALSE,America/New_York,3,37660,1840109063
Lake Waynoka,Lake Waynoka,OH,Ohio,39015,Brown,38.9401,-83.7786,1266,114.5,shape,FALSE,TRUE,America/New_York,4,45171,1840043000
Bayboro,Bayboro,NC,North Carolina,37137,Pamlico,35.1474,-76.7692,1266,263,shape,FALSE,TRUE,America/New_York,3,28515,1840015470
Mulberry,Mulberry,IN,Indiana,18023,Clinton,40.3458,-86.6672,1265,914.8,shape,FALSE,TRUE,America/Indiana/Indianapolis,3,46058,1840009434
Morristown,Morristown,MN,Minnesota,27131,Rice,44.2239,-93.4445,1265,434.8,shape,FALSE,TRUE,America/Chicago,3,55052,1840007892
Shelburn,Shelburn,IN,Indiana,18153,Sullivan,39.1791,-87.3971,1264,706.7,shape,FALSE,TRUE,America/Indiana/Indianapolis,3,47879,1840010684
Kenwood Estates,Kenwood Estates,FL,Florida,12099,Palm Beach,26.6276,-80.1153,1263,1925.7,shape,FALSE,TRUE,America/New_York,3,33461 33463,1840042856
Woodburn,Woodburn,IN,Indiana,18003,Allen,41.1287,-84.8503,1263,475.1,shape,FALSE,TRUE,America/Indiana/Indianapolis,3,46797,1840010298
Eastport,Eastport,ME,Maine,23029,Washington,44.9137,-67.0183,1263,134.2,shape,FALSE,TRUE,America/New_York,3,4631,1840000272
Black Creek,Black Creek,WI,Wisconsin,55087,Outagamie,44.4742,-88.4506,1262,488.9,shape,FALSE,TRUE,America/Chicago,3,54106,1840002406
Red Boiling Springs,Red Boiling Springs,TN,Tennessee,47111,Macon,36.5301,-85.8481,1262,278.5,shape,FALSE,TRUE,America/Chicago,3,37150,1840014422
Masaryktown,Masaryktown,FL,Florida,12053,Hernando,28.4417,-82.461,1262,465.9,shape,FALSE,FALSE,America/New_York,3,34604,1840014108
Shenandoah Heights,Shenandoah Heights,PA,Pennsylvania,42107,Schuylkill,40.8319,-76.2062,1262,578.7,shape,FALSE,FALSE,America/New_York,3,17976,1840035194
Port Gibson,Port Gibson,MS,Mississippi,28021,Claiborne,31.9558,-90.9834,1261,277.4,shape,FALSE,TRUE,America/Chicago,3,39150,1840014921
Baldwin,Baldwin,MI,Michigan,26085,Lake,43.8971,-85.8531,1261,383.3,shape,FALSE,TRUE,America/Detroit,3,49304,1840010948
Cedar Hill,Cedar Hill,MO,Missouri,29099,Jefferson,38.3575,-90.6409,1261,212.1,shape,FALSE,FALSE,America/Chicago,3,63016,1840006238
Hebron,Hebron,IL,Illinois,17111,McHenry,42.4652,-88.4344,1261,248.8,shape,FALSE,TRUE,America/Chicago,3,60034,1840011132
Rogersville,Rogersville,AL,Alabama,1077,Lauderdale,34.8251,-87.2821,1260,160.4,shape,FALSE,TRUE,America/Chicago,3,35652,1840017891
Stillman Valley,Stillman Valley,IL,Illinois,17141,Ogle,42.1055,-89.1791,1260,853.2,shape,FALSE,TRUE,America/Chicago,3,61084,1840011239
Glenwood City,Glenwood City,WI,Wisconsin,55109,St. Croix,45.0521,-92.1658,1260,140.2,shape,FALSE,TRUE,America/Chicago,3,54013,1840002133
Muhlenberg Park,Muhlenberg Park,PA,Pennsylvania,42011,Berks,40.3868,-75.9398,1259,838.6,shape,FALSE,FALSE,America/New_York,3,19605,1840035444
Millbury,Millbury,OH,Ohio,39173,Wood,41.5648,-83.4255,1259,488,shape,FALSE,TRUE,America/New_York,3,43447,1840011558
Earlston,Earlston,PA,Pennsylvania,42009,Bedford,40.0038,-78.3736,1259,450.1,shape,FALSE,FALSE,America/New_York,3,15537,1840026526
Passapatanzy,Passapatanzy,VA,Virginia,51099,King George,38.2942,-77.3266,1259,238.6,shape,FALSE,FALSE,America/New_York,3,22485,1840026759
Bear Rocks,Bear Rocks,PA,Pennsylvania,42051,Fayette,40.1289,-79.4649,1258,150,shape,FALSE,FALSE,America/New_York,3,15666 15610,1840026567
Como,Como,MS,Mississippi,28107,Panola,34.5134,-89.9391,1258,257.1,shape,FALSE,TRUE,America/Chicago,3,38619,1840016629
Pheasant Run,Pheasant Run,OH,Ohio,39093,Lorain,41.2072,-82.1481,1258,520.3,shape,FALSE,TRUE,America/New_York,3,44050,1840043288
West Chatham,West Chatham,MA,Massachusetts,25001,Barnstable,41.6804,-69.9918,1258,166.1,shape,FALSE,FALSE,America/New_York,3,02633 02669,1840003243
St. Elmo,St. Elmo,IL,Illinois,17051,Fayette,39.021,-88.8508,1257,327.2,shape,FALSE,TRUE,America/Chicago,3,62458,1840009687
Roberta,Roberta,GA,Georgia,13079,Crawford,32.7196,-84.0104,1257,325.9,shape,FALSE,TRUE,America/New_York,3,31078,1840014874
Granville,Granville,WV,West Virginia,54061,Monongalia,39.6472,-79.9975,1257,374.1,shape,FALSE,TRUE,America/New_York,3,26534,1840005646
Glendale,Glendale,MS,Mississippi,28035,Forrest,31.368,-89.3086,1257,297.7,shape,FALSE,FALSE,America/Chicago,3,39401,1840025969
Brickerville,Brickerville,PA,Pennsylvania,42071,Lancaster,40.2226,-76.2863,1257,223.7,shape,FALSE,FALSE,America/New_York,3,17543,1840034876
Medford,Medford,MN,Minnesota,27147,Steele,44.1685,-93.2472,1257,406.5,shape,FALSE,TRUE,America/Chicago,3,55049,1840007912
Penryn,Penryn,PA,Pennsylvania,42071,Lancaster,40.2016,-76.3675,1257,257.1,shape,FALSE,FALSE,America/New_York,3,17543 17545 17521 17564,1840024342
Lakewood Club,Lakewood Club,MI,Michigan,26121,Muskegon,43.3761,-86.2563,1255,253.2,shape,FALSE,TRUE,America/Detroit,3,49457,1840010987
Union Springs,Union Springs,NY,New York,36011,Cayuga,42.8457,-76.6909,1255,277.2,shape,FALSE,TRUE,America/New_York,3,13160,1840004242
Harlan,Harlan,IN,Indiana,18003,Allen,41.1966,-84.9245,1254,139.1,shape,FALSE,FALSE,America/Indiana/Indianapolis,3,46741 46743,1840026346
Blair,Blair,WI,Wisconsin,55121,Trempealeau,44.3083,-91.2426,1254,112.6,shape,FALSE,TRUE,America/Chicago,3,54616 54773 54659,1840002391
Rio,Rio,VA,Virginia,51003,Albemarle,38.0804,-78.4732,1252,782.3,shape,FALSE,FALSE,America/New_York,3,22901,1840037470
Young Harris,Young Harris,GA,Georgia,13281,Towns,34.9348,-83.8472,1252,510.7,shape,FALSE,TRUE,America/New_York,3,30582,1840015523
Altoona,Altoona,AL,Alabama,1055,Etowah,34.0308,-86.3179,1252,105,shape,FALSE,TRUE,America/Chicago,4,35952,1840000720
Crimora,Crimora,VA,Virginia,51015,Augusta,38.1618,-78.8413,1252,159.4,shape,FALSE,FALSE,America/New_York,3,24431 22980,1840006241
Monette,Monette,AR,Arkansas,5031,Craighead,35.8931,-90.3443,1251,85.4,shape,FALSE,TRUE,America/Chicago,3,72447 72437,1840014506
Johnsonville,Johnsonville,SC,South Carolina,45041,Florence,33.815,-79.4443,1251,233.2,shape,FALSE,TRUE,America/New_York,3,29555,1840014714
Nixon,Nixon,PA,Pennsylvania,42019,Butler,40.7844,-79.9341,1251,179.5,shape,FALSE,FALSE,America/New_York,3,16002,1840035431
Northfield,Northfield,KY,Kentucky,21111,Jefferson,38.2857,-85.6363,1250,1024.6,shape,FALSE,TRUE,America/Kentucky/Louisville,3,40222,1840014297
Edina,Edina,MO,Missouri,29103,Knox,40.168,-92.1732,1250,369.6,shape,FALSE,TRUE,America/Chicago,3,63537,1840008374
Penhook,Penhook,VA,Virginia,51067,Franklin,36.9908,-79.6318,1250,43.2,shape,FALSE,FALSE,America/New_York,3,24137,1840006475
Stem,Stem,NC,North Carolina,37077,Granville,36.1963,-78.72,1249,389.1,shape,FALSE,TRUE,America/New_York,3,27581,1840016051
Palm Beach Shores,Palm Beach Shores,FL,Florida,12099,Palm Beach,26.7775,-80.0367,1248,2100.2,shape,FALSE,TRUE,America/New_York,2,33404,1840017268
Taylorsville,Taylorsville,IN,Indiana,18005,Bartholomew,39.2964,-85.9502,1248,452.8,shape,FALSE,FALSE,America/Indiana/Indianapolis,3,47280,1840005823
Fort Gaines,Fort Gaines,GA,Georgia,13061,Clay,31.6238,-85.0528,1248,100.9,shape,FALSE,TRUE,America/New_York,3,39851,1840013859
Bagley,Bagley,MN,Minnesota,27029,Clearwater,47.5244,-95.4031,1248,224.4,shape,FALSE,TRUE,America/Chicago,3,56621,1840006608
Wickerham Manor-Fisher,Wickerham Manor-Fisher,PA,Pennsylvania,42125,Washington,40.1771,-79.9079,1247,227.3,shape,FALSE,TRUE,America/New_York,3,15063 15022,1840073738
Barbourmeade,Barbourmeade,KY,Kentucky,21111,Jefferson,38.2986,-85.6009,1247,1218.5,shape,FALSE,TRUE,America/Kentucky/Louisville,3,40242 40241,1840013200
Snead,Snead,AL,Alabama,1009,Blount,34.1162,-86.3902,1247,84.9,shape,FALSE,TRUE,America/Chicago,3,35952,1840017964
Sunman,Sunman,IN,Indiana,18137,Ripley,39.2373,-85.0931,1247,411.7,shape,FALSE,TRUE,America/Indiana/Indianapolis,3,47041,1840010675
Baxter,Baxter,IA,Iowa,19099,Jasper,41.8252,-93.1525,1247,736.7,shape,FALSE,TRUE,America/Chicago,3,50028,1840007071
Dewart,Dewart,PA,Pennsylvania,42097,Northumberland,41.1099,-76.8707,1247,236.3,shape,FALSE,FALSE,America/New_York,3,17730 17777,1840026370
Belle,Belle,MO,Missouri,29125,Maries,38.2848,-91.7217,1246,360.4,shape,FALSE,TRUE,America/Chicago,3,65013,1840007519
Herscher,Herscher,IL,Illinois,17091,Kankakee,41.0493,-88.1006,1246,265.3,shape,FALSE,TRUE,America/Chicago,3,60941,1840011697
